5668.167156546818,4788.077384980668,590.2302438226927,0.2747463548303614
5102.153994788096,5185.373147446172,563.6189499865947,0.28714080126658326
3578.9855535238503,191.54067484428307,740.2049817869521,0.4254334812930896
5242.355149407793,3238.7862873614918,924.5334908909952,0.4538211216410891
5731.930669796028,2517.506527048341,405.81464259999206,0.5092965426850462
5704.968745358853,358.6852342539872,826.1770780291018,0.7116176469491673
4397.594883955313,222.08831565350062,235.70487342046226,0.2790100338530128
2991.3444443977564,1073.0272127725232,515.1917387175166,0.5723133538489347
2655.2531764529617,756.4953123805059,646.5606128315449,0.43044133375042176
2145.6542744576846,948.2420714582709,521.2604655905981,0.39709491115221723
2178.737577449817,1466.5837389874591,283.8702741655165,0.2985255344643375
496.6992852056917,2199.355079934019,530.4205891865656,0.4871705525295237
773.565358052056,2542.9175233616206,668.6906716303462,0.18720873982004846
1509.5267635848095,5589.286678768356,1101.5518431194355,0.08508645943876353
3087.416080139467,3393.8800357577616,318.17161962500893,0.5517561446095708
1521.7287015857821,4020.4349069415894,959.2317197508395,0.37428297019235013
433.35617347256954,5723.338244895005,966.0375296597567,0.2902405350294476
5940.968706486194,1793.6951015283805,500.39557491105796,0.4212545330697353
5180.579716859838,1126.7588503357338,600.557895815623,0.19633250744062186
2940.809308252032,3264.12481396448,576.5042078109718,0.19521732835492753
3188.6749001096473,2791.206594718131,802.4113684667819,0.33470483430421216
2077.9162156059906,3996.5983910869263,797.4895457209634,0.7472738341160705
796.7753625295351,4489.931777517319,1050.999740397225,0.2141826582736185
5327.636460256657,5532.826563385,1104.1552844722648,0.687359182156411
3376.9905537177133,5429.615542016369,1021.7649348452808,0.35857614253558356
3091.166924222272,5680.504645660362,1183.8649134601321,0.08952531798989873
3637.2283935683504,5209.843510187694,893.2665342591363,0.6225631919805555
3676.611121208987,5476.350648896237,1123.398580437278,0.32999116022914005
3508.804250482034,5541.933808671145,1138.0392264038596,0.6560356924739481
3536.872212156401,4913.7723560093145,1037.6128734188433,0.3249311707019922
2831.418054658383,5414.0710964957625,1148.735390751154,0.06408724100645367
2108.758159432861,5085.435013247435,1021.8609751792955,0.49780835998296513
2382.058391186545,5137.056652258831,1280.5657917190686,0.6172304898515306
1980.309432236369,5270.547200149562,1326.50995356277,0.2332990736329782
2174.8330362935444,5619.311174019833,1259.862150479702,0.2536204651591521
2525.5658778728966,5274.4807021318475,1182.013340358047,0.04740552717073194
2713.2230154296144,5203.137162359954,1285.8159536636451,0.3957850936946605
3141.9038950410827,5049.72414295357,1109.7830374100815,0.6506721281183389
5028.631924536205,6174.738687369984,938.5923659061982,0.6214942970497819
5031.783271667425,5896.402063514949,1104.3224437963338,0.5196206459252652
4986.753039926821,5605.970491718999,1160.2009085580223,0.6769468534079197
5623.791376446768,4796.650079674799,981.3145915009939,0.46552101647173183
5218.3480078499615,5061.4936396734165,1063.3119898936304,0.579398360206852
5360.011761482566,4524.049628270679,408.5886970627276,0.37139169397723953
5002.0716640217115,5170.109385749111,1099.1354883594643,0.08859459220727353
411.26079672471434,309.3793259064955,374.76738081814744,0.14671567095971058
435.7825393144737,108.75560099713525,133.5489805447722,0.10138011658800698
704.1665337088112,114.21514574317607,168.798127765332,0.5769723343896569
1051.6046962579528,451.7702857574617,237.87421035081096,0.019187339570033955
1165.1112061655722,476.10769357146984,464.73077742810096,0.4044356491995044
1457.0745217795895,541.6940787546015,227.0616194249759,0.2693051508158911
852.96105227079,659.0808381162426,243.13447109345745,0.5866730601906681
1127.3404887484057,1205.0543683928272,275.5056773345358,0.40270226176629204
822.2970580774092,1187.9986839482092,293.3857254575111,0.44672230471298024
514.8810557558432,1010.0590508776766,236.6156845612429,0.06293730160591088
710.320495329501,895.7588136162044,439.8374772966319,0.22578222379577736
959.12328378694,909.0176705469007,193.5320054094621,0.7297043820721024
310.81442745032456,1408.046670307618,668.6147053166359,0.5247748517202252
552.6318747245056,1180.5349484296694,816.4530166876186,0.3837578280261191
537.3692324565806,1397.5288189948471,905.1559146096379,0.5614901217735295
1143.0917125921192,173.2900143418814,188.95259340636983,0.6010377616411251
266.42574915949245,4189.09385166097,1172.9687493162598,0.05383802042520449
653.6385853379159,3834.617298674863,1130.9830570472136,0.7098372040050491
557.7175565816859,3650.0793393417875,1168.2169855909187,0.46890717025205836
798.551543899295,4259.112090843619,1280.6390795578088,0.3284813818339871
288.63221858549133,3828.4071568941854,1132.1872864653099,0.4964795631741941
262.5813057056015,5327.8026991812,1089.9303973770286,0.2514957899129708
500.12623591489967,5359.733960796089,1272.0382280843482,0.6409109107048006
